"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"544","S8643203",3745,"T25","9/05/13 9:57",80,100,80,100,80,80,80,80,60,80,100,80,NA,80,3018,"Yes"
"545","S8643249",3769,"T02","9/05/13 14:09",80,100,100,80,80,100,60,60,80,100,100,80,NA,80,2922,"Yes"
"546","S8643259",3824,"T16","9/05/13 9:56",80,100,60,80,20,40,40,40,40,20,20,60,NA,60,2881,"Yes"
"547","S8643265",5466,"T22","1/06/13 8:52",80,100,80,80,100,80,80,80,80,80,100,100,NA,80,2896,"Yes"
"548","S8643291",3731,"T16","9/05/13 9:56",80,100,80,80,40,80,60,80,80,100,100,80,NA,80,3044,"Yes"
"549","S8643295",4283,"T23","16/05/13 8:41",100,100,100,100,100,100,80,80,100,100,100,100,NA,100,2995,"Yes"
"550","S8643313",4168,"T10","10/05/13 11:10",100,100,40,20,40,100,60,60,100,40,60,80,NA,80,2819,"Yes"
"551","S8643321",4139,"T15","12/05/13 16:53",100,100,100,80,20,100,100,80,80,60,40,80,NA,80,3232,"Yes"
"552","S8643363",4105,"T19","13/05/13 16:27",100,100,100,100,100,100,80,100,100,100,100,80,NA,100,2886,"Yes"
"553","S8643381",4204,"T25","15/05/13 13:41",60,20,20,80,20,80,60,60,60,60,20,80,NA,60,2963,"Yes"
"554","S8643395",3937,"T21","10/05/13 11:16",80,100,40,20,80,80,60,80,100,100,60,100,NA,80,2990,"Yes"
"555","S8643403",4245,"T10","15/05/13 8:22",100,100,100,100,100,100,60,80,80,60,100,80,NA,100,3090,"Yes"
"556","S8643465",4089,"T23","28/05/13 10:26",100,60,40,20,40,100,60,80,60,60,80,80,NA,60,3107,"Yes"
"557","S8643517",4081,"T15","12/05/13 16:53",100,100,100,80,100,80,100,80,100,80,100,80,NA,100,2968,"Yes"
"558","S8643521",4233,"T22","12/05/13 16:53",100,100,100,80,100,100,80,100,100,100,100,100,NA,100,3225,"Yes"
"559","S8643537",4417,"T17","30/05/13 6:35",100,40,40,40,40,100,60,60,60,60,100,80,NA,60,3043,"Yes"
"560","S8643539",4223,"T22","12/05/13 16:53",80,100,60,100,100,100,100,100,100,100,60,100,NA,100,3138,"Yes"
"561","S8643543",3700,"T17","6/05/13 13:57",100,100,100,80,100,100,80,80,100,100,100,100,NA,100,3198,"Yes"
"562","S8643569",3713,"T17","6/05/13 13:57",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,2854,"Yes"
"563","S8643587",4332,"T05","16/05/13 11:26",100,100,100,80,100,100,80,80,80,60,100,100,NA,100,2865,"Yes"
"564","S8643825",3913,"T22","8/05/13 12:08",80,100,60,100,80,80,80,100,100,100,60,100,NA,80,3032,"Yes"
"565","S8643873",4285,"T10","17/05/13 2:28",100,100,100,80,80,80,60,60,80,80,60,80,NA,80,2893,"Yes"
"566","S8643911",4240,"T10","15/05/13 8:22",100,100,80,100,100,100,60,80,80,80,100,100,NA,100,2924,"Yes"
"567","S8643937",4327,"T03","15/05/13 8:22",100,100,60,80,20,60,60,40,40,80,40,60,NA,60,3052,"Yes"
"568","S8643983",3823,"T05","9/05/13 9:56",100,100,40,40,100,80,60,40,60,40,20,100,NA,60,3248,"No login"
"570","S8644069",4334,"T01","16/05/13 8:48",100,100,100,80,100,60,80,80,100,100,20,60,NA,80,3228,"Yes"
"571","S8644077",3735,"T18","8/05/13 13:21",80,100,100,80,100,100,100,60,60,80,100,80,NA,100,3293,"Yes"
"572","S8644115",3662,"T19","6/05/13 9:28",80,100,80,100,80,80,80,80,80,80,100,80,NA,80,3144,"Yes"
"573","S8644143",4364,"T10","7/05/13 11:59",100,100,100,100,80,100,80,60,80,60,100,60,NA,80,2931,"Yes"
"574","S8644255",4138,"T19","13/05/13 16:27",100,100,100,80,100,100,80,80,100,80,100,100,NA,100,3240,"Yes"
"575","S8644287",4137,"T10","10/05/13 11:10",100,100,100,80,100,100,80,80,100,60,100,80,NA,100,2967,"Yes"
"576","S8644297",3904,"T12","5/05/13 17:46",80,100,60,100,80,80,80,80,80,80,100,80,NA,80,3379,"Yes"
"577","S8644307",4235,"T10","15/05/13 8:22",80,100,60,100,80,60,60,80,80,80,60,80,NA,NA,2952,"Yes"
"578","S8644351",3821,"T10","6/05/13 9:14",100,100,100,80,100,100,80,80,80,40,60,80,NA,80,3302,"Yes"
"579","S8644351",4249,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3302,"Yes"
"580","S8644357",3682,"T02","9/05/13 14:09",100,100,100,100,100,100,60,60,80,60,60,80,NA,NA,3212,"Yes"
"581","S8644491",3663,"T18","8/05/13 13:21",80,100,100,100,80,100,80,100,100,60,100,100,NA,100,2829,"Yes"
"582","S8644551",4308,"T03","15/05/13 8:22",100,100,80,100,80,100,80,80,60,80,100,80,NA,80,2936,"No login"
"583","S8644587",3813,"T03","10/05/13 11:16",80,100,100,100,100,80,100,100,80,100,100,100,NA,100,3080,"Yes"
"584","S8644613",4120,"T09","11/05/13 8:15",100,100,80,80,80,80,80,80,60,100,100,60,NA,80,2859,"Yes"
"585","S8644627",4382,"T23","12/05/13 21:34",100,100,80,20,100,100,40,100,80,20,100,100,NA,80,3213,"Yes"
"587","S8644649",3725,"T21","6/05/13 9:52",60,80,100,80,80,60,100,60,80,80,100,100,NA,80,2918,"Yes"
"588","S8644657",4095,"T25","13/05/13 17:36",100,100,100,100,100,100,100,80,80,100,100,80,NA,100,3210,"Yes"
"589","S8644661",3762,"T19","6/05/13 9:28",80,100,80,80,100,100,80,80,80,80,100,80,NA,80,2874,"Yes"
"590","S8644671",4034,"T03","7/05/13 13:23",80,100,60,100,80,60,80,80,40,80,100,80,NA,80,3181,"Yes"
"591","S8644701",4331,"T23","16/05/13 8:41",100,100,60,20,60,100,40,80,100,100,100,100,NA,80,3039,"Yes"
"592","S8644705",4244,"T01","12/05/13 21:42",100,80,100,80,100,100,60,60,100,80,40,60,NA,80,3282,"Yes"
"593","S8644733",3827,"T03","10/05/13 11:16",100,100,60,100,100,80,100,60,80,100,100,100,NA,100,3298,"Yes"
"594","S8644735",4126,"T09","11/05/13 8:15",100,100,100,80,80,80,60,80,60,80,80,80,NA,80,3083,"Yes"
"595","S8644769",4035,"T03","7/05/13 13:23",60,100,100,100,100,100,60,60,60,100,100,100,NA,80,2930,"Yes"
"596","S8644833",4199,"T23","12/05/13 21:34",80,100,40,20,100,80,60,80,60,60,80,100,NA,80,3267,"Yes"
"597","S8644913",3707,"T17","9/05/13 9:57",80,80,100,100,100,100,80,100,100,100,60,100,NA,100,3162,"Yes"
"598","S8645073",4174,"T01","15/05/13 13:40",100,100,60,100,100,100,80,60,100,80,100,80,NA,80,2956,"Yes"
"599","S8645073",4798,"T23","14/05/13 8:56",100,100,80,100,80,100,60,80,80,60,100,100,NA,80,2956,"Yes"
"600","S8645077",3810,"T23","5/05/13 17:48",100,100,80,100,100,100,80,100,80,60,100,100,NA,100,2788,"Yes"
"601","S8645081",4192,"T23","12/05/13 21:34",100,100,60,20,100,100,80,100,60,60,80,80,NA,80,3183,"Yes"
"603","S8645135",4038,"T19","10/05/13 11:12",80,100,80,80,80,100,100,60,80,60,20,80,NA,80,2920,"Yes"
"604","S8645151",4032,"T12","5/05/13 17:46",100,100,60,100,80,20,80,80,80,100,60,80,NA,80,2863,"Yes"
"605","S8645167",3826,"T17","6/05/13 13:58",100,80,100,80,100,100,100,100,100,100,100,100,NA,100,2847,"Yes"
"606","S8645225",4013,"T03","7/05/13 13:23",100,100,60,100,80,80,80,80,80,80,100,100,NA,80,2986,"Yes"
"607","S8645301",4325,"T03","15/05/13 8:22",100,100,60,100,80,20,40,40,60,100,40,100,NA,80,3219,"Yes"
"608","S8645375",4410,"T21","10/05/13 12:13",20,100,40,20,80,80,60,80,100,100,100,100,NA,80,3025,"Yes"
"609","S8645481",4230,"T22","12/05/13 16:53",80,60,60,80,100,100,80,100,100,100,80,100,NA,80,3048,"Yes"
"610","S8645549",4113,"T02","13/05/13 9:50",100,80,60,80,80,100,60,60,80,80,20,60,NA,80,3017,"Yes"
"611","S8645561",4328,"T12","13/05/13 9:31",100,100,100,100,100,100,80,80,80,60,80,100,NA,100,2843,"Yes"
"612","S8645615",4314,"T16","13/05/13 9:57",80,100,40,20,80,80,60,60,40,40,80,80,NA,60,2888,"Yes"
"613","S8645683",4286,"T25","16/05/13 8:48",100,100,60,100,100,100,80,100,80,100,100,100,NA,100,3067,"Yes"
"614","S8645711",4409,"T02","28/05/13 10:26",100,100,100,80,100,100,40,80,80,100,80,80,NA,NA,3031,"Yes"
"615","S8645751",4015,"T25","9/05/13 14:12",80,100,80,100,100,100,80,80,60,80,100,80,NA,80,2852,"Yes"
"616","S8645759",4167,"T20","5/05/13 17:46",100,100,80,80,100,100,100,100,100,80,100,100,NA,100,2949,"Yes"
"617","S8645779",4216,"T15","15/05/13 8:22",100,100,100,100,100,100,80,80,80,60,100,80,NA,100,3117,"Yes"
"618","S8645809",4093,"T21","13/05/13 10:03",100,100,80,100,100,100,80,60,100,100,100,100,NA,100,3177,"Yes"
"619","S8645811",3982,"T24","8/05/13 11:28",100,100,60,80,80,100,60,40,60,80,100,100,NA,80,3038,"Yes"
"621","S8645871",4024,"T02","7/05/13 14:16",100,100,60,80,80,100,60,60,60,40,20,60,NA,60,3035,"Yes"
"622","S8645889",4259,"T03","15/05/13 8:22",100,100,40,80,80,60,60,40,40,60,40,60,NA,60,3071,"Yes"
"623","S8645993",3750,"T10","6/05/13 9:14",100,100,100,80,80,100,60,80,60,40,100,60,NA,80,2938,"Yes"
"624","S8645999",4348,"T16","13/05/13 9:57",80,100,60,20,100,80,40,80,40,100,100,80,NA,80,3097,"Yes"
"625","S8646011",3822,"T01","2/05/13 20:56",100,100,100,80,100,100,80,100,100,80,100,100,NA,100,3166,"Yes"
"626","S8646013",4136,"T08","8/05/13 9:46",80,100,80,80,100,100,80,80,80,60,100,80,NA,80,3299,"Yes"
"627","S8646013",4392,"T23","12/05/13 21:34",80,100,60,20,100,100,40,80,60,60,80,100,NA,80,3299,"Yes"
"628","S8646017",4315,"T16","11/05/13 12:44",100,100,60,80,80,80,40,80,60,60,100,80,NA,80,3290,"Yes"
"629","S8646045",3838,"T23","7/05/13 14:45",100,100,80,100,80,80,40,60,60,100,100,80,NA,80,3093,"Yes"
"630","S8646053",3659,"T08","6/05/13 10:00",80,100,60,80,80,80,60,60,60,60,60,80,NA,80,3191,"Yes"
"631","S8646073",4161,"T02","13/05/13 9:50",100,100,60,80,80,100,60,100,80,100,60,80,NA,80,2987,"Yes"
"632","S8646095",3816,"T10","8/05/13 23:42",100,100,80,40,100,60,60,60,60,80,60,60,NA,80,3098,"Yes"
"634","S8646183",3654,"T24","8/05/13 23:07",100,100,60,80,80,100,60,40,60,60,20,60,NA,60,3024,"Yes"
"635","S8646197",4200,"T05","16/05/13 11:26",100,100,100,100,60,100,80,80,100,100,100,80,NA,100,2910,"Yes"
"636","S8646251",4870,"T03","19/05/13 16:04",80,100,100,100,100,100,100,100,80,100,100,100,NA,100,3253,"Yes"
"637","S8646257",4014,"T22","8/05/13 12:08",80,100,60,100,80,100,80,100,100,80,60,100,NA,80,2911,"Yes"
"638","S8646273",4152,"T09","11/05/13 8:15",100,100,60,60,80,100,60,60,60,100,100,60,NA,80,3304,"Yes"
"639","S8646317",3853,"T17","6/05/13 13:58",100,100,100,80,100,100,80,60,100,100,60,100,NA,100,3283,"Yes"
"640","S8646381",4293,"T01","16/05/13 8:48",100,100,80,100,80,100,80,80,100,100,20,60,NA,80,3190,"Yes"
"641","S8646433",4277,"T05","16/05/13 11:26",100,100,80,80,100,100,80,80,60,80,100,100,NA,80,3074,"Yes"
"642","S8646453",3929,"T23","5/05/13 17:48",100,100,60,100,100,80,40,100,100,100,100,100,NA,100,3103,"Yes"
"643","S8646547",4219,"T05","16/05/13 11:26",100,100,100,100,60,100,80,80,40,80,100,100,NA,80,3126,"Yes"
"644","S8646609",4358,"T25","16/05/13 11:17",60,100,80,80,100,100,80,100,100,100,100,80,NA,100,2851,"No login"
"645","S8646627",4160,"T15","12/05/13 16:53",100,100,100,80,100,80,100,80,100,80,100,80,NA,100,3011,"Yes"
"646","S8646649",4251,"T16","11/05/13 12:44",100,100,60,80,80,100,60,20,40,20,20,80,NA,60,3173,"Yes"
"647","S8646663",4335,"T21","16/05/13 8:48",100,100,80,80,NA,40,60,80,80,100,100,100,NA,80,3193,"Yes"
"648","S8646667",3996,"T01","7/05/13 23:30",100,100,100,80,80,60,40,60,60,80,100,60,NA,80,2877,"Yes"
"649","S8646761",4159,"T20","5/05/13 17:46",80,80,80,80,100,100,100,100,100,100,80,100,NA,100,3381,"Yes"
"650","S8646763",4183,"T22","12/05/13 16:53",80,100,60,100,80,100,80,100,100,100,100,100,NA,100,2947,"Yes"
"651","S8646801",4031,"T10","7/05/13 13:14",80,40,60,100,60,100,60,80,80,40,40,80,NA,80,2892,"Yes"
"652","S8646837",3977,"T25","9/05/13 14:12",80,100,60,100,100,100,60,80,80,80,100,80,NA,80,3288,"Yes"
"653","S8646851",3782,"T01","2/05/13 20:56",100,100,100,80,80,100,80,60,100,80,100,80,NA,80,3092,"Yes"
"654","S8646865",3766,"T02","9/05/13 14:09",100,100,60,100,100,60,60,60,80,60,60,80,NA,80,2992,"Yes"
"655","S8646923",4343,"T10","17/05/13 2:28",100,100,60,100,100,60,60,60,60,40,40,80,NA,80,3250,"Yes"
"656","S8646933",4300,"T12","13/05/13 9:31",100,100,60,60,80,100,60,80,60,60,100,100,NA,80,2957,"Yes"
"657","S8646949",4085,"T09","11/05/13 8:15",100,100,80,80,60,20,40,60,60,80,80,60,NA,80,2982,"Yes"
"658","S8646953",3726,"T18","8/05/13 13:21",80,100,80,80,100,100,100,80,80,80,100,100,NA,100,3145,"Yes"
"659","S8646975",3938,"T22","8/05/13 12:08",80,100,60,100,80,100,80,100,100,100,100,100,NA,100,3251,"Yes"
"660","S8646987",3831,"T25","9/05/13 9:57",60,100,60,80,80,60,60,60,80,60,40,80,60,NA,3102,"Yes"
"661","S8647011",4107,"T25","13/05/13 17:36",100,100,100,100,60,80,80,80,80,60,100,80,NA,80,3254,"Yes"
"662","S8647097",3963,"T25","9/05/13 14:12",100,100,100,80,100,100,80,80,80,100,100,100,NA,100,2875,"Yes"
"663","S8647149",4270,"T01","16/05/13 8:48",100,100,100,100,80,60,80,80,100,100,100,100,NA,100,2903,"Yes"
"665","S8647173",4381,"T05","16/05/13 11:26",100,100,40,80,80,100,80,80,80,60,80,100,NA,80,3271,"Yes"
"666","S8647179",4287,"T16","11/05/13 12:44",100,100,60,80,80,60,40,60,60,40,100,80,NA,80,2932,"Yes"
"667","S8647187",4347,"T12","13/05/13 9:31",100,100,100,100,80,100,60,60,60,60,100,80,NA,80,3236,"Yes"
"668","S8647219",4288,"T01","16/05/13 8:49",100,100,80,100,100,100,60,80,100,100,40,80,NA,80,3061,"Yes"
"669","S8647241",4267,"T10","16/05/13 11:17",100,100,80,80,100,80,60,80,80,60,60,80,NA,80,2974,"Yes"
"670","S8647255",3985,"T23","5/05/13 17:48",100,100,40,20,20,100,40,80,60,80,20,80,NA,60,2867,"Yes"
"672","S8647343",4299,"T05","16/05/13 11:26",80,100,80,80,100,80,80,80,80,80,80,100,NA,80,3050,"Yes"
"673","S8647373",4389,"T23","12/05/13 21:34",100,40,40,20,40,100,40,60,60,20,40,80,NA,60,3201,"No login"
"674","S8647463",4220,"T03","15/05/13 8:22",100,100,100,80,100,100,80,60,40,80,100,100,NA,80,2833,"Yes"
"676","S8647489",4273,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2805,"Yes"
"677","S8647489",4366,"T21","16/05/13 8:48",100,100,60,80,80,20,80,60,80,40,40,100,NA,80,2805,"Yes"
"678","S8647497",4100,"T10","12/05/13 15:15",100,100,60,80,100,80,80,80,80,100,100,100,NA,100,2872,"Yes"
"679","S8647529",3706,"T10","8/05/13 23:42",100,100,80,40,100,80,80,80,60,80,100,80,NA,80,3118,"Yes"
"680","S8647567",3689,"T18","8/05/13 13:21",80,100,40,20,60,80,40,60,60,60,60,60,NA,60,2857,"Yes"
"682","S8647619",4344,"T23","9/05/13 14:22",100,100,60,100,80,100,60,100,80,60,40,100,NA,80,3252,"Yes"
"683","S8647633",3918,"T22","8/05/13 12:08",100,100,80,100,80,80,80,100,100,100,60,100,NA,100,3148,"Yes"
"684","S8647659",3671,"T08","6/05/13 10:00",100,60,60,60,80,80,80,40,60,80,100,80,NA,80,3227,"Yes"
"685","S8647683",4206,"T01","12/05/13 21:42",100,100,100,40,100,100,80,60,100,100,100,80,NA,80,2839,"Yes"
"686","S8647691",3765,"T23","5/05/13 17:46",100,100,80,100,100,100,100,100,80,100,40,100,NA,100,3094,"Yes"
"687","S8647761",4258,"T01","12/05/13 21:42",100,100,100,40,100,100,80,80,100,100,100,80,NA,100,3246,"Yes"
"688","S8647783",4005,"T03","7/05/13 13:23",60,100,60,80,20,100,80,80,80,60,100,100,NA,80,3125,"Yes"
"689","S8647787",4193,"T05","16/05/13 11:26",100,100,100,100,80,100,80,60,100,80,60,100,NA,80,3229,"Yes"
"690","S8647793",5467,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2866,"Yes"
"691","S8647835",4229,"T01","12/05/13 21:42",100,100,80,100,80,100,80,80,100,80,80,100,NA,100,3230,"Yes"
"692","S8647837",3993,"T22","8/05/13 0:17",100,100,100,100,100,100,80,100,100,100,100,80,NA,100,3165,"Yes"
"693","S8647851",5372,"T10","21/05/13 13:12",100,100,80,100,100,100,60,80,80,80,100,100,NA,100,2905,"Yes"
"694","S8647867",3672,"T08","6/05/13 10:00",100,60,80,80,80,80,80,80,80,80,60,80,NA,80,3157,"Yes"
"695","S8647887",4071,"T15","12/05/13 16:53",100,100,100,100,100,100,100,80,100,80,100,100,NA,100,2912,"Yes"
"696","S8647935",4130,"T20","5/05/13 17:46",80,100,80,100,100,100,80,60,60,60,60,80,NA,80,3058,"Yes"
"697","S8647955",4297,"T10","9/05/13 0:07",100,100,60,100,80,80,80,80,80,60,60,80,NA,80,3264,"Yes"
"698","S8647969",3815,"T15","5/05/13 17:46",100,100,100,100,100,100,80,100,100,100,100,100,NA,100,2913,"Yes"
"699","S8648051",3756,"T10","8/05/13 23:42",100,40,80,80,100,80,60,80,80,40,20,80,NA,80,2838,"Yes"
"700","S8648141",4211,"T03","15/05/13 8:22",100,40,40,80,20,80,80,20,40,60,40,60,NA,60,2981,"Yes"
"701","S8648151",4109,"T19","13/05/13 16:27",100,100,100,100,80,100,80,80,80,100,100,80,NA,100,2878,"Yes"
"702","S8648211",4289,"T23","16/05/13 8:41",100,100,40,40,100,100,40,60,40,20,20,60,NA,60,3091,"No login"
"703","S8648247",4018,"T10","7/05/13 11:59",100,100,60,80,80,60,60,80,80,40,40,60,NA,80,3109,"Yes"
"704","S8648311",4157,"T25","13/05/13 17:36",100,100,100,100,100,100,100,80,80,80,100,100,NA,100,3187,"Yes"
"705","S8648355",4355,"T21","16/05/13 8:48",100,100,80,100,80,100,80,80,80,40,100,100,NA,80,3155,"Yes"
"706","S8648365",4197,"T22","12/05/13 16:53",80,100,100,100,100,100,80,100,100,100,100,100,NA,100,2826,"Yes"
"707","S8648409",4241,"T01","12/05/13 21:42",100,100,80,100,100,100,80,60,60,60,20,60,NA,80,3127,"Yes"
"708","S8648421",3794,"T21","6/05/13 9:52",100,100,80,80,100,100,100,80,80,100,100,100,NA,100,3082,"Yes"
"709","S8650901",4041,"T15","10/05/13 11:16",100,100,100,100,100,80,80,100,100,100,100,100,NA,100,3334,"Yes"
"710","S8651009",4196,"T05","16/05/13 11:26",100,100,100,100,100,100,80,60,100,80,40,100,NA,80,3333,"Yes"
"711","S8651041",4318,"T01","16/05/13 8:48",100,100,100,100,100,80,80,100,100,100,100,80,NA,100,3348,"Yes"
"712","S8651081",3945,"T03","7/05/13 13:23",80,80,60,100,60,80,60,40,40,60,40,80,NA,60,3329,"Yes"
"713","S8651395",3969,"T05","10/05/13 15:46",80,100,100,80,100,100,80,100,100,100,100,100,NA,100,3343,"Yes"
"714","S8651405",3844,"T23","5/05/13 17:46",100,60,60,20,100,100,100,80,80,100,100,80,NA,80,3341,"Yes"
"715","S8651471",4149,"T08","8/05/13 9:46",80,100,80,80,100,100,80,80,100,80,100,100,NA,100,3331,"Yes"
"716","S8651471",4394,"T23","12/05/13 21:34",80,100,100,20,100,100,60,100,80,100,100,100,NA,80,3331,"Yes"
"717","S8651479",4263,"T05","16/05/13 11:26",100,100,100,100,80,100,80,60,60,60,40,100,NA,80,3344,"Yes"
"719","S8651575",4188,"T15","15/05/13 8:22",100,100,100,80,100,100,80,80,80,80,100,80,NA,100,3336,"Yes"
"720","S8651587",3933,"T25","14/05/13 4:48",100,100,40,100,100,60,60,80,80,100,100,100,NA,80,3342,"Yes"
"721","S8651611",4180,"T03","19/05/13 16:04",100,100,60,80,20,20,60,60,60,60,100,80,NA,60,3347,"Yes"
"722","S8651611",4867,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3347,"Yes"
"723","S8651615",4341,"T21","16/05/13 8:48",100,100,100,80,80,100,100,100,100,100,100,100,NA,100,3332,"Yes"
"725","S8651665",3752,"T23","7/05/13 14:45",80,100,40,60,60,100,80,60,60,100,100,80,NA,80,3335,"Yes"
"726","S8651691",3701,"T05","9/05/13 9:56",100,100,40,20,60,60,60,60,60,80,60,100,NA,60,3338,"Yes"
"727","S8651721",4243,"T05","16/05/13 11:26",100,100,40,80,80,80,80,60,60,60,100,100,NA,80,3350,"Yes"
"728","S8651727",3751,"T25","14/05/13 4:48",60,100,60,80,80,60,60,80,80,60,100,80,NA,80,3330,"Yes"
"729","S8651733",4357,"T01","16/05/13 8:48",100,100,100,100,100,80,60,100,100,100,100,80,NA,100,3349,"Yes"
